train_number,train_type,from_station,to_station,from_time,to_time,day,block_section_km,from_dt,to_dt,occupancy_duration_mins
96308,Local-M,ULNR,VLDI,05:23:00,05:26:00,1.0,1.947288606585701,1900-01-01 05:23:00,1900-01-01 05:26:00,3.0
96308,Local-M,VLDI,KYN,05:26:00,05:31:00,1.0,2.117105084953203,1900-01-01 05:26:00,1900-01-01 05:31:00,5.0
96308,Local-M,KYN,THK,05:31:00,05:38:00,1.0,3.510173529632634,1900-01-01 05:31:00,1900-01-01 05:38:00,7.0
96308,Local-M,THK,DI,05:38:00,05:41:00,1.0,1.4090482190996862,1900-01-01 05:38:00,1900-01-01 05:41:00,3.0
96308,Local-M,DI,KOPR,05:41:00,05:44:00,1.0,1.220182846316476,1900-01-01 05:41:00,1900-01-01 05:44:00,3.0
96308,Local-M,KOPR,DIVA,05:44:00,05:49:00,1.0,4.555570225653277,1900-01-01 05:44:00,1900-01-01 05:49:00,5.0
96308,Local-M,DIVA,MBQ,05:49:00,05:53:00,1.0,1.9685697337077408,1900-01-01 05:49:00,1900-01-01 05:53:00,4.0
96308,Local-M,MBQ,KLVA,05:53:00,05:59:00,1.0,2.7662356287588663,1900-01-01 05:53:00,1900-01-01 05:59:00,6.0
96308,Local-M,KLVA,TNA,05:59:00,06:04:00,1.0,2.600295463792782,1900-01-01 05:59:00,1900-01-01 06:04:00,5.0
96308,Local-M,TNA,MLND,06:04:00,06:08:00,1.0,2.447293834913083,1900-01-01 06:04:00,1900-01-01 06:08:00,4.0
96308,Local-M,MLND,NHU,06:08:00,06:11:00,1.0,2.244237224391905,1900-01-01 06:08:00,1900-01-01 06:11:00,3.0
96308,Local-M,NHU,BND,06:11:00,06:14:00,1.0,1.7202129703797415,1900-01-01 06:11:00,1900-01-01 06:14:00,3.0
96308,Local-M,BND,KJMG,06:14:00,06:17:00,1.0,1.8158794735791883,1900-01-01 06:14:00,1900-01-01 06:17:00,3.0
96308,Local-M,KJMG,VK,06:17:00,06:20:00,1.0,1.8039176035731728,1900-01-01 06:17:00,1900-01-01 06:20:00,3.0
96308,Local-M,VK,GC,06:20:00,06:24:00,1.0,3.5547276053598265,1900-01-01 06:20:00,1900-01-01 06:24:00,4.0
96308,Local-M,GC,VVH,06:24:00,06:27:00,1.0,1.4132065763454242,1900-01-01 06:24:00,1900-01-01 06:27:00,3.0
96308,Local-M,SIN,MTN,06:34:00,06:37:00,1.0,2.726147678107638,1900-01-01 06:34:00,1900-01-01 06:37:00,3.0
96308,Local-M,PR,CRD,06:44:00,06:47:00,1.0,1.7806676580068437,1900-01-01 06:44:00,1900-01-01 06:47:00,3.0
96308,Local-M,CRD,CHG,06:47:00,06:49:00,1.0,0.7684681452333291,1900-01-01 06:47:00,1900-01-01 06:49:00,2.0
96308,Local-M,CHG,BY,06:49:00,06:51:00,1.0,1.095585433300205,1900-01-01 06:49:00,1900-01-01 06:51:00,2.0
96308,Local-M,BY,SNRD,06:51:00,06:54:00,1.0,1.7663622536714676,1900-01-01 06:51:00,1900-01-01 06:54:00,3.0
96308,Local-M,SNRD,MSD,06:54:00,06:57:00,1.0,1.110581263318117,1900-01-01 06:54:00,1900-01-01 06:57:00,3.0
96309,Local-M,MSD,SNRD,06:51:00,06:53:00,1.0,1.110581263318117,1900-01-01 06:51:00,1900-01-01 06:53:00,2.0
96309,Local-M,SNRD,BY,06:53:00,06:56:00,1.0,1.7663622536714676,1900-01-01 06:53:00,1900-01-01 06:56:00,3.0
96309,Local-M,BY,CHG,06:56:00,06:58:00,1.0,1.095585433300205,1900-01-01 06:56:00,1900-01-01 06:58:00,2.0
96309,Local-M,CHG,CRD,06:58:00,07:00:00,1.0,0.7684681452333291,1900-01-01 06:58:00,1900-01-01 07:00:00,2.0
96309,Local-M,CRD,PR,07:00:00,07:03:00,1.0,1.7806676580068437,1900-01-01 07:00:00,1900-01-01 07:03:00,3.0
96309,Local-M,MTN,SIN,07:09:00,07:12:00,1.0,2.726147678107638,1900-01-01 07:09:00,1900-01-01 07:12:00,3.0
96309,Local-M,VVH,GC,07:19:00,07:22:00,1.0,1.4132065763454242,1900-01-01 07:19:00,1900-01-01 07:22:00,3.0
96309,Local-M,GC,VK,07:22:00,07:26:00,1.0,3.5547276053598265,1900-01-01 07:22:00,1900-01-01 07:26:00,4.0
96309,Local-M,VK,KJMG,07:26:00,07:29:00,1.0,1.8039176035731728,1900-01-01 07:26:00,1900-01-01 07:29:00,3.0
96309,Local-M,KJMG,BND,07:29:00,07:32:00,1.0,1.8158794735791883,1900-01-01 07:29:00,1900-01-01 07:32:00,3.0
96309,Local-M,BND,NHU,07:32:00,07:35:00,1.0,1.7202129703797415,1900-01-01 07:32:00,1900-01-01 07:35:00,3.0
96309,Local-M,NHU,MLND,07:35:00,07:38:00,1.0,2.244237224391905,1900-01-01 07:35:00,1900-01-01 07:38:00,3.0
96309,Local-M,MLND,TNA,07:38:00,07:43:00,1.0,2.447293834913083,1900-01-01 07:38:00,1900-01-01 07:43:00,5.0
96309,Local-M,TNA,KLVA,07:43:00,07:48:00,1.0,2.600295463792782,1900-01-01 07:43:00,1900-01-01 07:48:00,5.0
96309,Local-M,KLVA,MBQ,07:48:00,07:54:00,1.0,2.7662356287588663,1900-01-01 07:48:00,1900-01-01 07:54:00,6.0
96309,Local-M,MBQ,DIVA,07:54:00,07:58:00,1.0,1.9685697337077408,1900-01-01 07:54:00,1900-01-01 07:58:00,4.0
96309,Local-M,DIVA,KOPR,07:58:00,08:03:00,1.0,4.555570225653277,1900-01-01 07:58:00,1900-01-01 08:03:00,5.0
96309,Local-M,KOPR,DI,08:03:00,08:07:00,1.0,1.220182846316476,1900-01-01 08:03:00,1900-01-01 08:07:00,4.0
96309,Local-M,DI,THK,08:07:00,08:11:00,1.0,1.4090482190996862,1900-01-01 08:07:00,1900-01-01 08:11:00,4.0
96309,Local-M,THK,KYN,08:11:00,08:17:00,1.0,3.510173529632634,1900-01-01 08:11:00,1900-01-01 08:17:00,6.0
96309,Local-M,KYN,VLDI,08:17:00,08:21:00,1.0,2.117105084953203,1900-01-01 08:17:00,1900-01-01 08:21:00,4.0
96309,Local-M,VLDI,ULNR,08:21:00,08:24:00,1.0,1.947288606585701,1900-01-01 08:21:00,1900-01-01 08:24:00,3.0
96309,Local-M,ULNR,ABH,08:24:00,08:30:00,1.0,2.3991518728163377,1900-01-01 08:24:00,1900-01-01 08:30:00,6.0
96310,Local-M,ABH,ULNR,06:10:00,06:15:00,1.0,2.3991518728163377,1900-01-01 06:10:00,1900-01-01 06:15:00,5.0
96310,Local-M,ULNR,VLDI,06:15:00,06:18:00,1.0,1.947288606585701,1900-01-01 06:15:00,1900-01-01 06:18:00,3.0
96310,Local-M,VLDI,KYN,06:18:00,06:23:00,1.0,2.117105084953203,1900-01-01 06:18:00,1900-01-01 06:23:00,5.0
96310,Local-M,KYN,THK,06:23:00,06:30:00,1.0,3.510173529632634,1900-01-01 06:23:00,1900-01-01 06:30:00,7.0
96310,Local-M,THK,DI,06:30:00,06:33:00,1.0,1.4090482190996862,1900-01-01 06:30:00,1900-01-01 06:33:00,3.0
96310,Local-M,DI,KOPR,06:33:00,06:36:00,1.0,1.220182846316476,1900-01-01 06:33:00,1900-01-01 06:36:00,3.0
96310,Local-M,KOPR,DIVA,06:36:00,06:41:00,1.0,4.555570225653277,1900-01-01 06:36:00,1900-01-01 06:41:00,5.0
96310,Local-M,DIVA,MBQ,06:41:00,06:45:00,1.0,1.9685697337077408,1900-01-01 06:41:00,1900-01-01 06:45:00,4.0
96310,Local-M,MBQ,KLVA,06:45:00,06:51:00,1.0,2.7662356287588663,1900-01-01 06:45:00,1900-01-01 06:51:00,6.0
96310,Local-M,KLVA,TNA,06:51:00,06:56:00,1.0,2.600295463792782,1900-01-01 06:51:00,1900-01-01 06:56:00,5.0
96310,Local-M,TNA,MLND,06:56:00,07:00:00,1.0,2.447293834913083,1900-01-01 06:56:00,1900-01-01 07:00:00,4.0
96310,Local-M,MLND,NHU,07:00:00,07:03:00,1.0,2.244237224391905,1900-01-01 07:00:00,1900-01-01 07:03:00,3.0
96310,Local-M,NHU,BND,07:03:00,07:06:00,1.0,1.7202129703797415,1900-01-01 07:03:00,1900-01-01 07:06:00,3.0
96310,Local-M,BND,KJMG,07:06:00,07:09:00,1.0,1.8158794735791883,1900-01-01 07:06:00,1900-01-01 07:09:00,3.0
96310,Local-M,KJMG,VK,07:09:00,07:12:00,1.0,1.8039176035731728,1900-01-01 07:09:00,1900-01-01 07:12:00,3.0
96310,Local-M,VK,GC,07:12:00,07:16:00,1.0,3.5547276053598265,1900-01-01 07:12:00,1900-01-01 07:16:00,4.0
96310,Local-M,GC,VVH,07:16:00,07:19:00,1.0,1.4132065763454242,1900-01-01 07:16:00,1900-01-01 07:19:00,3.0
96310,Local-M,SIN,MTN,07:26:00,07:29:00,1.0,2.726147678107638,1900-01-01 07:26:00,1900-01-01 07:29:00,3.0
96310,Local-M,PR,CRD,07:36:00,07:39:00,1.0,1.7806676580068437,1900-01-01 07:36:00,1900-01-01 07:39:00,3.0
96310,Local-M,CRD,CHG,07:39:00,07:41:00,1.0,0.7684681452333291,1900-01-01 07:39:00,1900-01-01 07:41:00,2.0
96310,Local-M,CHG,BY,07:41:00,07:43:00,1.0,1.095585433300205,1900-01-01 07:41:00,1900-01-01 07:43:00,2.0
96310,Local-M,BY,SNRD,07:43:00,07:46:00,1.0,1.7663622536714676,1900-01-01 07:43:00,1900-01-01 07:46:00,3.0
96310,Local-M,SNRD,MSD,07:46:00,07:49:00,1.0,1.110581263318117,1900-01-01 07:46:00,1900-01-01 07:49:00,3.0
96311,Local-M,MSD,SNRD,11:43:00,11:45:00,1.0,1.110581263318117,1900-01-01 11:43:00,1900-01-01 11:45:00,2.0
96311,Local-M,SNRD,BY,11:45:00,11:48:00,1.0,1.7663622536714676,1900-01-01 11:45:00,1900-01-01 11:48:00,3.0
96311,Local-M,BY,CHG,11:48:00,11:50:00,1.0,1.095585433300205,1900-01-01 11:48:00,1900-01-01 11:50:00,2.0
96311,Local-M,CHG,CRD,11:50:00,11:52:00,1.0,0.7684681452333291,1900-01-01 11:50:00,1900-01-01 11:52:00,2.0
96311,Local-M,CRD,PR,11:52:00,11:55:00,1.0,1.7806676580068437,1900-01-01 11:52:00,1900-01-01 11:55:00,3.0
96311,Local-M,MTN,SIN,12:01:00,12:04:00,1.0,2.726147678107638,1900-01-01 12:01:00,1900-01-01 12:04:00,3.0
96311,Local-M,VVH,GC,12:12:00,12:15:00,1.0,1.4132065763454242,1900-01-01 12:12:00,1900-01-01 12:15:00,3.0
96311,Local-M,GC,VK,12:15:00,12:19:00,1.0,3.5547276053598265,1900-01-01 12:15:00,1900-01-01 12:19:00,4.0
96311,Local-M,VK,KJMG,12:19:00,12:22:00,1.0,1.8039176035731728,1900-01-01 12:19:00,1900-01-01 12:22:00,3.0
96311,Local-M,KJMG,BND,12:22:00,12:25:00,1.0,1.8158794735791883,1900-01-01 12:22:00,1900-01-01 12:25:00,3.0
96311,Local-M,BND,NHU,12:25:00,12:28:00,1.0,1.7202129703797415,1900-01-01 12:25:00,1900-01-01 12:28:00,3.0
96311,Local-M,NHU,MLND,12:28:00,12:31:00,1.0,2.244237224391905,1900-01-01 12:28:00,1900-01-01 12:31:00,3.0
96311,Local-M,MLND,TNA,12:31:00,12:37:00,1.0,2.447293834913083,1900-01-01 12:31:00,1900-01-01 12:37:00,6.0
96311,Local-M,TNA,KLVA,12:37:00,12:42:00,1.0,2.600295463792782,1900-01-01 12:37:00,1900-01-01 12:42:00,5.0
96311,Local-M,KLVA,MBQ,12:42:00,12:48:00,1.0,2.7662356287588663,1900-01-01 12:42:00,1900-01-01 12:48:00,6.0
96311,Local-M,MBQ,DIVA,12:48:00,12:52:00,1.0,1.9685697337077408,1900-01-01 12:48:00,1900-01-01 12:52:00,4.0
96311,Local-M,DIVA,KOPR,12:52:00,12:57:00,1.0,4.555570225653277,1900-01-01 12:52:00,1900-01-01 12:57:00,5.0
96311,Local-M,KOPR,DI,12:57:00,13:00:00,1.0,1.220182846316476,1900-01-01 12:57:00,1900-01-01 13:00:00,3.0
96311,Local-M,DI,THK,13:00:00,13:04:00,1.0,1.4090482190996862,1900-01-01 13:00:00,1900-01-01 13:04:00,4.0
96311,Local-M,THK,KYN,13:04:00,13:12:00,1.0,3.510173529632634,1900-01-01 13:04:00,1900-01-01 13:12:00,8.0
96311,Local-M,KYN,VLDI,13:12:00,13:16:00,1.0,2.117105084953203,1900-01-01 13:12:00,1900-01-01 13:16:00,4.0
96311,Local-M,VLDI,ULNR,13:16:00,13:19:00,1.0,1.947288606585701,1900-01-01 13:16:00,1900-01-01 13:19:00,3.0
96311,Local-M,ULNR,ABH,13:19:00,13:24:00,1.0,2.3991518728163377,1900-01-01 13:19:00,1900-01-01 13:24:00,5.0
96312,Local-M,ABH,ULNR,11:03:00,11:08:00,1.0,2.3991518728163377,1900-01-01 11:03:00,1900-01-01 11:08:00,5.0
96312,Local-M,ULNR,VLDI,11:08:00,11:11:00,1.0,1.947288606585701,1900-01-01 11:08:00,1900-01-01 11:11:00,3.0
96312,Local-M,VLDI,KYN,11:11:00,11:19:00,1.0,2.117105084953203,1900-01-01 11:11:00,1900-01-01 11:19:00,8.0
96312,Local-M,KYN,THK,11:19:00,11:24:00,1.0,3.510173529632634,1900-01-01 11:19:00,1900-01-01 11:24:00,5.0
96312,Local-M,THK,DI,11:24:00,11:27:00,1.0,1.4090482190996862,1900-01-01 11:24:00,1900-01-01 11:27:00,3.0
96312,Local-M,DI,KOPR,11:27:00,11:30:00,1.0,1.220182846316476,1900-01-01 11:27:00,1900-01-01 11:30:00,3.0
96312,Local-M,KOPR,DIVA,11:30:00,11:35:00,1.0,4.555570225653277,1900-01-01 11:30:00,1900-01-01 11:35:00,5.0
96312,Local-M,DIVA,MBQ,11:35:00,11:39:00,1.0,1.9685697337077408,1900-01-01 11:35:00,1900-01-01 11:39:00,4.0
96312,Local-M,MBQ,KLVA,11:39:00,11:45:00,1.0,2.7662356287588663,1900-01-01 11:39:00,1900-01-01 11:45:00,6.0
96312,Local-M,KLVA,TNA,11:45:00,11:50:00,1.0,2.600295463792782,1900-01-01 11:45:00,1900-01-01 11:50:00,5.0
96312,Local-M,TNA,MLND,11:50:00,11:55:00,1.0,2.447293834913083,1900-01-01 11:50:00,1900-01-01 11:55:00,5.0
96312,Local-M,MLND,NHU,11:55:00,11:58:00,1.0,2.244237224391905,1900-01-01 11:55:00,1900-01-01 11:58:00,3.0
96312,Local-M,NHU,BND,11:58:00,12:01:00,1.0,1.7202129703797415,1900-01-01 11:58:00,1900-01-01 12:01:00,3.0
96312,Local-M,BND,KJMG,12:01:00,12:04:00,1.0,1.8158794735791883,1900-01-01 12:01:00,1900-01-01 12:04:00,3.0
96312,Local-M,KJMG,VK,12:04:00,12:07:00,1.0,1.8039176035731728,1900-01-01 12:04:00,1900-01-01 12:07:00,3.0
96312,Local-M,VK,GC,12:07:00,12:11:00,1.0,3.5547276053598265,1900-01-01 12:07:00,1900-01-01 12:11:00,4.0
96312,Local-M,GC,VVH,12:11:00,12:14:00,1.0,1.4132065763454242,1900-01-01 12:11:00,1900-01-01 12:14:00,3.0
96312,Local-M,SIN,MTN,12:21:00,12:24:00,1.0,2.726147678107638,1900-01-01 12:21:00,1900-01-01 12:24:00,3.0
96312,Local-M,PR,CRD,12:31:00,12:34:00,1.0,1.7806676580068437,1900-01-01 12:31:00,1900-01-01 12:34:00,3.0
96312,Local-M,CRD,CHG,12:34:00,12:36:00,1.0,0.7684681452333291,1900-01-01 12:34:00,1900-01-01 12:36:00,2.0
96312,Local-M,CHG,BY,12:36:00,12:38:00,1.0,1.095585433300205,1900-01-01 12:36:00,1900-01-01 12:38:00,2.0
96312,Local-M,BY,SNRD,12:38:00,12:41:00,1.0,1.7663622536714676,1900-01-01 12:38:00,1900-01-01 12:41:00,3.0
96312,Local-M,SNRD,MSD,12:41:00,12:44:00,1.0,1.110581263318117,1900-01-01 12:41:00,1900-01-01 12:44:00,3.0
96313,Local-M,MSD,SNRD,12:01:00,12:03:00,1.0,1.110581263318117,1900-01-01 12:01:00,1900-01-01 12:03:00,2.0
96313,Local-M,SNRD,BY,12:03:00,12:06:00,1.0,1.7663622536714676,1900-01-01 12:03:00,1900-01-01 12:06:00,3.0
96313,Local-M,BY,CHG,12:06:00,12:08:00,1.0,1.095585433300205,1900-01-01 12:06:00,1900-01-01 12:08:00,2.0
96313,Local-M,CHG,CRD,12:08:00,12:10:00,1.0,0.7684681452333291,1900-01-01 12:08:00,1900-01-01 12:10:00,2.0
96313,Local-M,CRD,PR,12:10:00,12:13:00,1.0,1.7806676580068437,1900-01-01 12:10:00,1900-01-01 12:13:00,3.0
96313,Local-M,MTN,SIN,12:19:00,12:22:00,1.0,2.726147678107638,1900-01-01 12:19:00,1900-01-01 12:22:00,3.0
96313,Local-M,VVH,GC,12:29:00,12:32:00,1.0,1.4132065763454242,1900-01-01 12:29:00,1900-01-01 12:32:00,3.0
96313,Local-M,GC,VK,12:32:00,12:36:00,1.0,3.5547276053598265,1900-01-01 12:32:00,1900-01-01 12:36:00,4.0
96313,Local-M,VK,KJMG,12:36:00,12:39:00,1.0,1.8039176035731728,1900-01-01 12:36:00,1900-01-01 12:39:00,3.0
96313,Local-M,KJMG,BND,12:39:00,12:42:00,1.0,1.8158794735791883,1900-01-01 12:39:00,1900-01-01 12:42:00,3.0
96313,Local-M,BND,NHU,12:42:00,12:45:00,1.0,1.7202129703797415,1900-01-01 12:42:00,1900-01-01 12:45:00,3.0
96313,Local-M,NHU,MLND,12:45:00,12:48:00,1.0,2.244237224391905,1900-01-01 12:45:00,1900-01-01 12:48:00,3.0
96313,Local-M,MLND,TNA,12:48:00,12:53:00,1.0,2.447293834913083,1900-01-01 12:48:00,1900-01-01 12:53:00,5.0
96313,Local-M,TNA,KLVA,12:53:00,12:58:00,1.0,2.600295463792782,1900-01-01 12:53:00,1900-01-01 12:58:00,5.0
96313,Local-M,KLVA,MBQ,12:58:00,13:04:00,1.0,2.7662356287588663,1900-01-01 12:58:00,1900-01-01 13:04:00,6.0
96313,Local-M,MBQ,DIVA,13:04:00,13:08:00,1.0,1.9685697337077408,1900-01-01 13:04:00,1900-01-01 13:08:00,4.0
96313,Local-M,DIVA,KOPR,13:08:00,13:13:00,1.0,4.555570225653277,1900-01-01 13:08:00,1900-01-01 13:13:00,5.0
96313,Local-M,KOPR,DI,13:13:00,13:16:00,1.0,1.220182846316476,1900-01-01 13:13:00,1900-01-01 13:16:00,3.0
96313,Local-M,DI,THK,13:16:00,13:20:00,1.0,1.4090482190996862,1900-01-01 13:16:00,1900-01-01 13:20:00,4.0
96313,Local-M,THK,KYN,13:20:00,13:28:00,1.0,3.510173529632634,1900-01-01 13:20:00,1900-01-01 13:28:00,8.0
96313,Local-M,KYN,VLDI,13:28:00,13:34:00,1.0,2.117105084953203,1900-01-01 13:28:00,1900-01-01 13:34:00,6.0
96313,Local-M,VLDI,ULNR,13:34:00,13:37:00,1.0,1.947288606585701,1900-01-01 13:34:00,1900-01-01 13:37:00,3.0
96313,Local-M,ULNR,ABH,13:37:00,13:44:00,1.0,2.3991518728163377,1900-01-01 13:37:00,1900-01-01 13:44:00,7.0
96314,Local-M,ABH,ULNR,11:17:00,11:22:00,1.0,2.3991518728163377,1900-01-01 11:17:00,1900-01-01 11:22:00,5.0
96314,Local-M,ULNR,VLDI,11:22:00,11:25:00,1.0,1.947288606585701,1900-01-01 11:22:00,1900-01-01 11:25:00,3.0
96314,Local-M,VLDI,KYN,11:25:00,11:31:00,1.0,2.117105084953203,1900-01-01 11:25:00,1900-01-01 11:31:00,6.0
96314,Local-M,KYN,THK,11:31:00,11:38:00,1.0,3.510173529632634,1900-01-01 11:31:00,1900-01-01 11:38:00,7.0
96314,Local-M,THK,DI,11:38:00,11:41:00,1.0,1.4090482190996862,1900-01-01 11:38:00,1900-01-01 11:41:00,3.0
96314,Local-M,DI,KOPR,11:41:00,11:44:00,1.0,1.220182846316476,1900-01-01 11:41:00,1900-01-01 11:44:00,3.0
96314,Local-M,KOPR,DIVA,11:44:00,11:49:00,1.0,4.555570225653277,1900-01-01 11:44:00,1900-01-01 11:49:00,5.0
96314,Local-M,DIVA,MBQ,11:49:00,11:53:00,1.0,1.9685697337077408,1900-01-01 11:49:00,1900-01-01 11:53:00,4.0
96314,Local-M,MBQ,KLVA,11:53:00,11:59:00,1.0,2.7662356287588663,1900-01-01 11:53:00,1900-01-01 11:59:00,6.0
96314,Local-M,KLVA,TNA,11:59:00,12:05:00,1.0,2.600295463792782,1900-01-01 11:59:00,1900-01-01 12:05:00,6.0
96314,Local-M,TNA,MLND,12:05:00,12:10:00,1.0,2.447293834913083,1900-01-01 12:05:00,1900-01-01 12:10:00,5.0
96314,Local-M,MLND,NHU,12:10:00,12:13:00,1.0,2.244237224391905,1900-01-01 12:10:00,1900-01-01 12:13:00,3.0
96314,Local-M,NHU,BND,12:13:00,12:16:00,1.0,1.7202129703797415,1900-01-01 12:13:00,1900-01-01 12:16:00,3.0
96314,Local-M,BND,KJMG,12:16:00,12:19:00,1.0,1.8158794735791883,1900-01-01 12:16:00,1900-01-01 12:19:00,3.0
96314,Local-M,KJMG,VK,12:19:00,12:22:00,1.0,1.8039176035731728,1900-01-01 12:19:00,1900-01-01 12:22:00,3.0
96314,Local-M,VK,GC,12:22:00,12:26:00,1.0,3.5547276053598265,1900-01-01 12:22:00,1900-01-01 12:26:00,4.0
96314,Local-M,GC,VVH,12:26:00,12:29:00,1.0,1.4132065763454242,1900-01-01 12:26:00,1900-01-01 12:29:00,3.0
96314,Local-M,SIN,MTN,12:36:00,12:39:00,1.0,2.726147678107638,1900-01-01 12:36:00,1900-01-01 12:39:00,3.0
96314,Local-M,PR,CRD,12:46:00,12:49:00,1.0,1.7806676580068437,1900-01-01 12:46:00,1900-01-01 12:49:00,3.0
96314,Local-M,CRD,CHG,12:49:00,12:51:00,1.0,0.7684681452333291,1900-01-01 12:49:00,1900-01-01 12:51:00,2.0
96314,Local-M,CHG,BY,12:51:00,12:53:00,1.0,1.095585433300205,1900-01-01 12:51:00,1900-01-01 12:53:00,2.0
96314,Local-M,BY,SNRD,12:53:00,12:56:00,1.0,1.7663622536714676,1900-01-01 12:53:00,1900-01-01 12:56:00,3.0
96314,Local-M,SNRD,MSD,12:56:00,12:59:00,1.0,1.110581263318117,1900-01-01 12:56:00,1900-01-01 12:59:00,3.0
96315,Local-M,MSD,SNRD,12:51:00,12:53:00,1.0,1.110581263318117,1900-01-01 12:51:00,1900-01-01 12:53:00,2.0
96315,Local-M,SNRD,BY,12:53:00,12:56:00,1.0,1.7663622536714676,1900-01-01 12:53:00,1900-01-01 12:56:00,3.0
96315,Local-M,BY,CHG,12:56:00,12:58:00,1.0,1.095585433300205,1900-01-01 12:56:00,1900-01-01 12:58:00,2.0
96315,Local-M,CHG,CRD,12:58:00,13:00:00,1.0,0.7684681452333291,1900-01-01 12:58:00,1900-01-01 13:00:00,2.0
96315,Local-M,CRD,PR,13:00:00,13:03:00,1.0,1.7806676580068437,1900-01-01 13:00:00,1900-01-01 13:03:00,3.0
96315,Local-M,MTN,SIN,13:09:00,13:12:00,1.0,2.726147678107638,1900-01-01 13:09:00,1900-01-01 13:12:00,3.0
96315,Local-M,VVH,GC,13:19:00,13:22:00,1.0,1.4132065763454242,1900-01-01 13:19:00,1900-01-01 13:22:00,3.0
96315,Local-M,GC,VK,13:22:00,13:26:00,1.0,3.5547276053598265,1900-01-01 13:22:00,1900-01-01 13:26:00,4.0
96315,Local-M,VK,KJMG,13:26:00,13:29:00,1.0,1.8039176035731728,1900-01-01 13:26:00,1900-01-01 13:29:00,3.0
96315,Local-M,KJMG,BND,13:29:00,13:32:00,1.0,1.8158794735791883,1900-01-01 13:29:00,1900-01-01 13:32:00,3.0
96315,Local-M,BND,NHU,13:32:00,13:35:00,1.0,1.7202129703797415,1900-01-01 13:32:00,1900-01-01 13:35:00,3.0
96315,Local-M,NHU,MLND,13:35:00,13:38:00,1.0,2.244237224391905,1900-01-01 13:35:00,1900-01-01 13:38:00,3.0
96315,Local-M,MLND,TNA,13:38:00,13:42:00,1.0,2.447293834913083,1900-01-01 13:38:00,1900-01-01 13:42:00,4.0
96315,Local-M,TNA,KLVA,13:42:00,13:47:00,1.0,2.600295463792782,1900-01-01 13:42:00,1900-01-01 13:47:00,5.0
96315,Local-M,KLVA,MBQ,13:47:00,13:53:00,1.0,2.7662356287588663,1900-01-01 13:47:00,1900-01-01 13:53:00,6.0
96315,Local-M,MBQ,DIVA,13:53:00,13:57:00,1.0,1.9685697337077408,1900-01-01 13:53:00,1900-01-01 13:57:00,4.0
96315,Local-M,DIVA,KOPR,13:57:00,14:02:00,1.0,4.555570225653277,1900-01-01 13:57:00,1900-01-01 14:02:00,5.0
96315,Local-M,KOPR,DI,14:02:00,14:05:00,1.0,1.220182846316476,1900-01-01 14:02:00,1900-01-01 14:05:00,3.0
96315,Local-M,DI,THK,14:05:00,14:09:00,1.0,1.4090482190996862,1900-01-01 14:05:00,1900-01-01 14:09:00,4.0
96315,Local-M,THK,KYN,14:09:00,14:15:00,1.0,3.510173529632634,1900-01-01 14:09:00,1900-01-01 14:15:00,6.0
96315,Local-M,KYN,VLDI,14:15:00,14:19:00,1.0,2.117105084953203,1900-01-01 14:15:00,1900-01-01 14:19:00,4.0
96315,Local-M,VLDI,ULNR,14:19:00,14:22:00,1.0,1.947288606585701,1900-01-01 14:19:00,1900-01-01 14:22:00,3.0
96315,Local-M,ULNR,ABH,14:22:00,14:28:00,1.0,2.3991518728163377,1900-01-01 14:22:00,1900-01-01 14:28:00,6.0
96316,Local-M,ABH,ULNR,12:03:00,12:08:00,1.0,2.3991518728163377,1900-01-01 12:03:00,1900-01-01 12:08:00,5.0
96316,Local-M,ULNR,VLDI,12:08:00,12:11:00,1.0,1.947288606585701,1900-01-01 12:08:00,1900-01-01 12:11:00,3.0
96316,Local-M,VLDI,KYN,12:11:00,12:16:00,1.0,2.117105084953203,1900-01-01 12:11:00,1900-01-01 12:16:00,5.0
96316,Local-M,KYN,THK,12:16:00,12:23:00,1.0,3.510173529632634,1900-01-01 12:16:00,1900-01-01 12:23:00,7.0
96316,Local-M,THK,DI,12:23:00,12:26:00,1.0,1.4090482190996862,1900-01-01 12:23:00,1900-01-01 12:26:00,3.0
96316,Local-M,DI,KOPR,12:26:00,12:29:00,1.0,1.220182846316476,1900-01-01 12:26:00,1900-01-01 12:29:00,3.0
96316,Local-M,KOPR,DIVA,12:29:00,12:34:00,1.0,4.555570225653277,1900-01-01 12:29:00,1900-01-01 12:34:00,5.0
96316,Local-M,DIVA,MBQ,12:34:00,12:38:00,1.0,1.9685697337077408,1900-01-01 12:34:00,1900-01-01 12:38:00,4.0
96316,Local-M,MBQ,KLVA,12:38:00,12:44:00,1.0,2.7662356287588663,1900-01-01 12:38:00,1900-01-01 12:44:00,6.0
96316,Local-M,KLVA,TNA,12:44:00,12:49:00,1.0,2.600295463792782,1900-01-01 12:44:00,1900-01-01 12:49:00,5.0
96316,Local-M,TNA,MLND,12:49:00,12:54:00,1.0,2.447293834913083,1900-01-01 12:49:00,1900-01-01 12:54:00,5.0
96316,Local-M,MLND,NHU,12:54:00,12:57:00,1.0,2.244237224391905,1900-01-01 12:54:00,1900-01-01 12:57:00,3.0
96316,Local-M,NHU,BND,12:57:00,13:00:00,1.0,1.7202129703797415,1900-01-01 12:57:00,1900-01-01 13:00:00,3.0
96316,Local-M,BND,KJMG,13:00:00,13:03:00,1.0,1.8158794735791883,1900-01-01 13:00:00,1900-01-01 13:03:00,3.0
