train_number,station_code,sequence_number,arrival_time,departure_time,day
06501,KOPR,1.0,08:04:00,08:04:00,2.0
06501,DI,2.0,07:57:00,07:57:00,2.0
06501,THK,3.0,07:55:00,07:55:00,2.0
06501,KYN,4.0,07:47:00,07:50:00,2.0
06501,VLDI,5.0,07:45:00,07:45:00,2.0
06501,ULNR,6.0,07:43:00,07:43:00,2.0
06501,ABH,7.0,07:40:00,07:40:00,2.0
06501,BUD,8.0,07:30:00,07:30:00,2.0
06501,VGI,9.0,07:16:00,07:16:00,2.0
06501,SHLU,10.0,07:11:00,07:11:00,2.0
06501,NRL,11.0,07:05:00,07:05:00,2.0
06501,BVS,12.0,06:57:00,06:57:00,2.0
06501,KJT,13.0,06:48:00,06:48:00,2.0
06501,PDI,14.0,06:44:00,06:44:00,2.0
06501,KAD,15.0,06:17:00,06:17:00,2.0
06501,LNL,16.0,06:09:00,06:12:00,2.0
06501,MVL,17.0,06:03:00,06:03:00,2.0
06501,KMST,18.0,05:56:00,05:56:00,2.0
06501,KNHE,19.0,05:52:00,05:52:00,2.0
06501,VDN,20.0,05:47:00,05:47:00,2.0
06501,TGN,21.0,05:44:00,05:44:00,2.0
06501,GRWD,22.0,05:41:00,05:41:00,2.0
06501,DEHR,23.0,05:36:00,05:36:00,2.0
06501,AKRD,24.0,05:32:00,05:32:00,2.0
06501,CCH,25.0,05:29:00,05:29:00,2.0
06501,PMP,26.0,05:27:00,05:27:00,2.0
06501,KSWD,27.0,05:25:00,05:25:00,2.0
06501,DAPD,28.0,05:22:00,05:22:00,2.0
06501,KK,29.0,05:20:00,05:20:00,2.0
06501,SVJR,30.0,05:17:00,05:17:00,2.0
06501,PUNE,31.0,04:55:00,05:15:00,2.0
06502,KOPR,1.0,04:31:00,04:31:00,2.0
06502,DI,2.0,04:35:00,04:35:00,2.0
06502,THK,3.0,04:36:00,04:36:00,2.0
06502,KYN,4.0,04:45:00,04:50:00,2.0
06502,VLDI,5.0,04:52:00,04:52:00,2.0
06502,ULNR,6.0,04:54:00,04:54:00,2.0
06502,ABH,7.0,04:57:00,04:57:00,2.0
06502,BUD,8.0,05:05:00,05:05:00,2.0
06502,VGI,9.0,05:16:00,05:16:00,2.0
06502,SHLU,10.0,05:20:00,05:20:00,2.0
06502,NRL,11.0,05:24:00,05:24:00,2.0
06502,BVS,12.0,05:31:00,05:31:00,2.0
06502,KJT,13.0,05:39:00,05:39:00,2.0
06502,PDI,14.0,05:42:00,05:42:00,2.0
06502,KAD,15.0,06:03:00,06:03:00,2.0
06502,LNL,16.0,06:07:00,06:10:00,2.0
06502,MVL,17.0,06:18:00,06:18:00,2.0
06502,KMST,18.0,06:28:00,06:28:00,2.0
06502,KNHE,19.0,06:33:00,06:33:00,2.0
06502,VDN,20.0,06:38:00,06:38:00,2.0
06502,TGN,21.0,06:43:00,06:43:00,2.0
06502,GRWD,22.0,06:46:00,06:46:00,2.0
06502,DEHR,23.0,06:53:00,06:53:00,2.0
06502,AKRD,24.0,06:59:00,06:59:00,2.0
06502,CCH,25.0,07:02:00,07:02:00,2.0
06502,PMP,26.0,07:05:00,07:05:00,2.0
06502,KSWD,27.0,07:07:00,07:07:00,2.0
06502,DAPD,28.0,07:11:00,07:11:00,2.0
06502,KK,29.0,07:14:00,07:14:00,2.0
06502,SVJR,30.0,07:18:00,07:18:00,2.0
06502,PUNE,31.0,07:20:00,07:30:00,2.0
09221,KOPR,1.0,19:16:00,19:16:00,2.0
09221,DI,2.0,19:23:00,19:23:00,2.0
09221,THK,3.0,19:25:00,19:25:00,2.0
09221,KYN,4.0,19:40:00,19:50:00,2.0
09221,VLDI,5.0,19:53:00,19:53:00,2.0
09221,ULNR,6.0,19:55:00,19:55:00,2.0
09221,ABH,7.0,19:58:00,19:58:00,2.0
09221,BUD,8.0,20:07:00,20:07:00,2.0
09221,VGI,9.0,20:20:00,20:20:00,2.0
09221,SHLU,10.0,20:25:00,20:25:00,2.0
09221,NRL,11.0,20:30:00,20:30:00,2.0
09221,BVS,12.0,20:37:00,20:37:00,2.0
09221,KJT,13.0,20:46:00,20:46:00,2.0
09221,PDI,14.0,20:49:00,20:49:00,2.0
09221,KAD,15.0,21:14:00,21:14:00,2.0
09221,LNL,16.0,21:18:00,21:20:00,2.0
09221,MVL,17.0,21:27:00,21:27:00,2.0
09221,KMST,18.0,21:36:00,21:36:00,2.0
09221,KNHE,19.0,21:41:00,21:41:00,2.0
09221,VDN,20.0,21:46:00,21:46:00,2.0
09221,TGN,21.0,21:50:00,21:50:00,2.0
09221,GRWD,22.0,21:53:00,21:53:00,2.0
09221,DEHR,23.0,22:00:00,22:00:00,2.0
09221,AKRD,24.0,22:05:00,22:05:00,2.0
09221,CCH,25.0,22:08:00,22:08:00,2.0
09221,PMP,26.0,22:10:00,22:10:00,2.0
09221,KSWD,27.0,22:13:00,22:13:00,2.0
09221,DAPD,28.0,22:16:00,22:16:00,2.0
09221,KK,29.0,22:18:00,22:18:00,2.0
09221,SVJR,30.0,22:22:00,22:22:00,2.0
09221,PUNE,31.0,22:25:00,22:30:00,2.0
09222,KOPR,1.0,05:08:00,05:08:00,2.0
09222,DI,2.0,04:59:00,04:59:00,2.0
09222,THK,3.0,04:56:00,04:56:00,2.0
09222,KYN,4.0,04:45:00,04:50:00,2.0
09222,VLDI,5.0,04:43:00,04:43:00,2.0
09222,ULNR,6.0,04:40:00,04:40:00,2.0
09222,ABH,7.0,04:37:00,04:37:00,2.0
09222,BUD,8.0,04:28:00,04:28:00,2.0
09222,VGI,9.0,04:15:00,04:15:00,2.0
09222,SHLU,10.0,04:10:00,04:10:00,2.0
09222,NRL,11.0,04:05:00,04:05:00,2.0
09222,BVS,12.0,03:57:00,03:57:00,2.0
09222,KJT,13.0,03:48:00,03:48:00,2.0
09222,PDI,14.0,03:45:00,03:45:00,2.0
09222,KAD,15.0,03:20:00,03:20:00,2.0
09222,LNL,16.0,03:13:00,03:15:00,2.0
09222,MVL,17.0,03:05:00,03:05:00,2.0
09222,KMST,18.0,02:56:00,02:56:00,2.0
09222,KNHE,19.0,02:51:00,02:51:00,2.0
09222,VDN,20.0,02:45:00,02:45:00,2.0
09222,TGN,21.0,02:41:00,02:41:00,2.0
09222,GRWD,22.0,02:38:00,02:38:00,2.0
09222,DEHR,23.0,02:31:00,02:31:00,2.0
09222,AKRD,24.0,02:26:00,02:26:00,2.0
09222,CCH,25.0,02:22:00,02:22:00,2.0
09222,PMP,26.0,02:20:00,02:20:00,2.0
09222,KSWD,27.0,02:18:00,02:18:00,2.0
09222,DAPD,28.0,02:14:00,02:14:00,2.0
09222,KK,29.0,02:11:00,02:11:00,2.0
09222,SVJR,30.0,02:08:00,02:08:00,2.0
09222,PUNE,31.0,02:00:00,02:05:00,2.0
09405,KOPR,1.0,04:31:00,04:31:00,2.0
09405,DI,2.0,04:38:00,04:38:00,2.0
09405,THK,3.0,04:40:00,04:40:00,2.0
09405,KYN,4.0,04:45:00,04:50:00,2.0
09405,VLDI,5.0,04:53:00,04:53:00,2.0
09405,ULNR,6.0,04:55:00,04:55:00,2.0
09405,ABH,7.0,04:57:00,04:57:00,2.0
09405,BUD,8.0,05:06:00,05:06:00,2.0
09405,VGI,9.0,05:17:00,05:17:00,2.0
09405,SHLU,10.0,05:22:00,05:22:00,2.0
09405,NRL,11.0,05:26:00,05:26:00,2.0
09405,BVS,12.0,05:33:00,05:33:00,2.0
09405,KJT,13.0,05:41:00,05:41:00,2.0
09405,PDI,14.0,05:44:00,05:44:00,2.0
09405,KAD,15.0,06:07:00,06:07:00,2.0
09405,LNL,16.0,06:11:00,06:11:00,2.0
09405,MVL,17.0,06:19:00,06:19:00,2.0
09405,KMST,18.0,06:28:00,06:28:00,2.0
09405,KNHE,19.0,06:33:00,06:33:00,2.0
09405,VDN,20.0,06:39:00,06:39:00,2.0
09405,TGN,21.0,06:43:00,06:43:00,2.0
09405,GRWD,22.0,06:46:00,06:46:00,2.0
09405,DEHR,23.0,06:53:00,06:53:00,2.0
09405,AKRD,24.0,06:59:00,06:59:00,2.0
09405,CCH,25.0,07:02:00,07:02:00,2.0
09405,PMP,26.0,07:05:00,07:05:00,2.0
09405,KSWD,27.0,07:07:00,07:07:00,2.0
09405,DAPD,28.0,07:11:00,07:11:00,2.0
09405,KK,29.0,07:13:00,07:13:00,2.0
09405,SVJR,30.0,07:17:00,07:17:00,2.0
09405,PUNE,31.0,07:20:00,07:40:00,2.0
09406,KOPR,1.0,06:54:00,06:54:00,2.0
09406,DI,2.0,06:52:00,06:52:00,2.0
09406,THK,3.0,06:51:00,06:51:00,2.0
09406,KYN,4.0,06:48:00,06:50:00,2.0
09406,VLDI,5.0,06:44:00,06:44:00,2.0
09406,ULNR,6.0,06:42:00,06:42:00,2.0
09406,ABH,7.0,06:39:00,06:39:00,2.0
09406,BUD,8.0,06:29:00,06:29:00,2.0
09406,VGI,9.0,06:16:00,06:16:00,2.0
09406,SHLU,10.0,06:12:00,06:12:00,2.0
09406,NRL,11.0,06:07:00,06:07:00,2.0
09406,BVS,12.0,05:58:00,05:58:00,2.0
09406,KJT,13.0,05:50:00,05:50:00,2.0
09406,PDI,14.0,05:47:00,05:47:00,2.0
09406,KAD,15.0,05:21:00,05:21:00,2.0
09406,LNL,16.0,05:17:00,05:17:00,2.0
09406,MVL,17.0,05:08:00,05:08:00,2.0
09406,KMST,18.0,04:58:00,04:58:00,2.0
09406,KNHE,19.0,04:52:00,04:52:00,2.0
09406,VDN,20.0,04:46:00,04:46:00,2.0
09406,TGN,21.0,04:41:00,04:41:00,2.0
09406,GRWD,22.0,04:38:00,04:38:00,2.0
09406,DEHR,23.0,04:30:00,04:30:00,2.0
09406,AKRD,24.0,04:24:00,04:24:00,2.0
09406,CCH,25.0,04:20:00,04:20:00,2.0
09406,PMP,26.0,04:17:00,04:17:00,2.0
09406,KSWD,27.0,04:14:00,04:14:00,2.0
09406,DAPD,28.0,04:10:00,04:10:00,2.0
09406,KK,29.0,04:07:00,04:07:00,2.0
09406,SVJR,30.0,04:03:00,04:03:00,2.0
09406,PUNE,31.0,03:40:00,04:00:00,2.0
11007,CSMT,1.0,None,07:10:00,1.0
11007,MSD,2.0,07:11:00,07:11:00,1.0
11007,SNRD,3.0,07:13:00,07:13:00,1.0
11007,BY,4.0,07:16:00,07:16:00,1.0
11007,CRD,5.0,07:18:00,07:18:00,1.0
11007,PR,6.0,07:21:00,07:21:00,1.0
11007,DR,7.0,07:23:00,07:25:00,1.0
11007,MTN,8.0,07:26:00,07:26:00,1.0
11007,SIN,9.0,07:29:00,07:29:00,1.0
11007,CLA,10.0,07:31:00,07:31:00,1.0
11007,VVH,11.0,07:33:00,07:33:00,1.0
11007,GC,12.0,07:35:00,07:35:00,1.0
11007,VK,13.0,07:38:00,07:38:00,1.0
11007,BND,14.0,07:42:00,07:42:00,1.0
11007,NHU,15.0,07:43:00,07:43:00,1.0
11007,MLND,16.0,07:45:00,07:45:00,1.0
11007,TNA,17.0,07:48:00,07:50:00,1.0
11007,KLVA,18.0,07:52:00,07:52:00,1.0
11007,MBQ,19.0,07:56:00,07:56:00,1.0
11007,DIVA,20.0,07:59:00,07:59:00,1.0
11007,KOPR,21.0,08:03:00,08:03:00,1.0
11007,DI,22.0,08:04:00,08:04:00,1.0
11007,THK,23.0,08:05:00,08:05:00,1.0
11007,KYN,24.0,08:08:00,08:10:00,1.0
11007,VLDI,25.0,08:12:00,08:12:00,1.0
11007,ULNR,26.0,08:14:00,08:14:00,1.0
11007,ABH,27.0,08:16:00,08:16:00,1.0
11007,BUD,28.0,08:22:00,08:22:00,1.0
11007,VGI,29.0,08:32:00,08:32:00,1.0
11007,SHLU,30.0,08:35:00,08:35:00,1.0
11007,NRL,31.0,08:38:00,08:40:00,1.0
11007,BVS,32.0,08:49:00,08:49:00,1.0
11007,KJT,33.0,08:58:00,09:00:00,1.0
11007,PDI,34.0,09:05:00,09:05:00,1.0
11007,KAD,35.0,09:40:00,09:42:00,1.0
11007,LNL,36.0,09:48:00,09:50:00,1.0
11007,MVL,37.0,09:56:00,09:56:00,1.0
11007,KMST,38.0,10:02:00,10:02:00,1.0
11007,KNHE,39.0,10:06:00,10:06:00,1.0
11007,VDN,40.0,10:10:00,10:10:00,1.0
11007,TGN,41.0,10:13:00,10:15:00,1.0
11007,GRWD,42.0,10:18:00,10:18:00,1.0
11007,DEHR,43.0,10:24:00,10:24:00,1.0
11007,AKRD,44.0,10:29:00,10:29:00,1.0
11007,CCH,45.0,10:32:00,10:32:00,1.0
11007,PMP,46.0,10:34:00,10:34:00,1.0
11007,KSWD,47.0,10:36:00,10:36:00,1.0
11007,DAPD,48.0,10:39:00,10:39:00,1.0
11007,KK,49.0,10:41:00,10:43:00,1.0
11007,SVJR,50.0,10:48:00,10:50:00,1.0
11007,PUNE,51.0,11:10:00,None,1.0
11008,CSMT,1.0,19:40:00,None,1.0
11008,MSD,2.0,19:37:00,19:37:00,1.0
11008,SNRD,3.0,19:33:00,19:33:00,1.0
11008,BY,4.0,19:28:00,19:28:00,1.0
11008,CRD,5.0,19:23:00,19:23:00,1.0
11008,PR,6.0,19:18:00,19:18:00,1.0
11008,DR,7.0,19:13:00,19:15:00,1.0
11008,MTN,8.0,19:12:00,19:12:00,1.0
11008,SIN,9.0,19:09:00,19:09:00,1.0
11008,CLA,10.0,19:06:00,19:06:00,1.0
11008,VVH,11.0,19:03:00,19:03:00,1.0
11008,GC,12.0,19:01:00,19:01:00,1.0
11008,VK,13.0,18:57:00,18:57:00,1.0
11008,BND,14.0,18:52:00,18:52:00,1.0
11008,NHU,15.0,18:51:00,18:51:00,1.0
11008,MLND,16.0,18:48:00,18:48:00,1.0
11008,TNA,17.0,18:43:00,18:45:00,1.0
11008,KLVA,18.0,18:41:00,18:41:00,1.0
11008,MBQ,19.0,18:37:00,18:37:00,1.0
11008,DIVA,20.0,18:35:00,18:35:00,1.0
11008,KOPR,21.0,18:31:00,18:31:00,1.0
11008,DI,22.0,18:29:00,18:29:00,1.0
11008,THK,23.0,18:28:00,18:28:00,1.0
11008,KYN,24.0,18:20:00,18:25:00,1.0
11008,VLDI,25.0,18:17:00,18:17:00,1.0
11008,ULNR,26.0,18:15:00,18:15:00,1.0
11008,ABH,27.0,18:13:00,18:13:00,1.0
11008,BUD,28.0,18:05:00,18:05:00,1.0
11008,VGI,29.0,17:53:00,17:53:00,1.0
11008,SHLU,30.0,17:49:00,17:49:00,1.0
11008,NRL,31.0,17:44:00,17:44:00,1.0
11008,BVS,32.0,17:37:00,17:37:00,1.0
11008,KJT,33.0,17:28:00,17:30:00,1.0
11008,PDI,34.0,17:22:00,17:22:00,1.0
11008,KAD,35.0,16:43:00,16:45:00,1.0
11008,LNL,36.0,16:33:00,16:35:00,1.0
11008,MVL,37.0,16:27:00,16:27:00,1.0
11008,KMST,38.0,16:20:00,16:20:00,1.0
11008,KNHE,39.0,16:16:00,16:16:00,1.0
11008,VDN,40.0,16:11:00,16:11:00,1.0
11008,TGN,41.0,16:06:00,16:08:00,1.0
11008,GRWD,42.0,16:04:00,16:04:00,1.0
11008,DEHR,43.0,15:59:00,15:59:00,1.0
11008,AKRD,44.0,15:55:00,15:55:00,1.0
11008,CCH,45.0,15:53:00,15:53:00,1.0
11008,PMP,46.0,15:51:00,15:51:00,1.0
11008,KSWD,47.0,15:49:00,15:49:00,1.0
11008,DAPD,48.0,15:47:00,15:47:00,1.0
11008,KK,49.0,15:42:00,15:45:00,1.0
11008,SVJR,50.0,15:35:00,15:38:00,1.0
11008,PUNE,51.0,None,15:30:00,1.0
11009,CSMT,1.0,None,14:30:00,1.0
11009,MSD,2.0,14:31:00,14:31:00,1.0
11009,SNRD,3.0,14:33:00,14:33:00,1.0
11009,BY,4.0,14:36:00,14:36:00,1.0
11009,CRD,5.0,14:38:00,14:38:00,1.0
11009,PR,6.0,14:41:00,14:41:00,1.0
11009,DR,7.0,14:43:00,14:45:00,1.0
11009,MTN,8.0,14:46:00,14:46:00,1.0
11009,SIN,9.0,14:49:00,14:49:00,1.0
11009,CLA,10.0,14:51:00,14:51:00,1.0
11009,VVH,11.0,14:53:00,14:53:00,1.0
11009,GC,12.0,14:55:00,14:55:00,1.0
11009,VK,13.0,14:58:00,14:58:00,1.0
11009,BND,14.0,15:02:00,15:02:00,1.0
11009,NHU,15.0,15:03:00,15:03:00,1.0
11009,MLND,16.0,15:05:00,15:05:00,1.0
11009,TNA,17.0,15:08:00,15:10:00,1.0
11009,KLVA,18.0,15:12:00,15:12:00,1.0
11009,MBQ,19.0,15:16:00,15:16:00,1.0
11009,DIVA,20.0,15:19:00,15:19:00,1.0
11009,KOPR,21.0,15:23:00,15:23:00,1.0
11009,DI,22.0,15:24:00,15:24:00,1.0
11009,THK,23.0,15:25:00,15:25:00,1.0
11009,KYN,24.0,15:28:00,15:30:00,1.0
11009,VLDI,25.0,15:32:00,15:32:00,1.0
11009,ULNR,26.0,15:34:00,15:34:00,1.0
11009,ABH,27.0,15:36:00,15:36:00,1.0
11009,BUD,28.0,15:42:00,15:42:00,1.0
11009,VGI,29.0,15:51:00,15:51:00,1.0
11009,SHLU,30.0,15:54:00,15:54:00,1.0
11009,NRL,31.0,15:58:00,15:58:00,1.0
11009,BVS,32.0,16:03:00,16:03:00,1.0
11009,KJT,33.0,16:08:00,16:10:00,1.0
11009,PDI,34.0,16:15:00,16:15:00,1.0
11009,KAD,35.0,16:53:00,16:55:00,1.0
11009,LNL,36.0,17:08:00,17:10:00,1.0
11009,MVL,37.0,17:15:00,17:15:00,1.0
11009,KMST,38.0,17:22:00,17:22:00,1.0
11009,KNHE,39.0,17:25:00,17:25:00,1.0
11009,VDN,40.0,17:29:00,17:29:00,1.0
11009,TGN,41.0,17:32:00,17:32:00,1.0
11009,GRWD,42.0,17:34:00,17:34:00,1.0
11009,DEHR,43.0,17:39:00,17:39:00,1.0
11009,AKRD,44.0,17:42:00,17:42:00,1.0
11009,CCH,45.0,17:45:00,17:47:00,1.0
11009,PMP,46.0,17:50:00,17:52:00,1.0
11009,KSWD,47.0,17:55:00,17:55:00,1.0
11009,DAPD,48.0,18:00:00,18:00:00,1.0
11009,KK,49.0,18:03:00,18:05:00,1.0
11009,SVJR,50.0,18:13:00,18:15:00,1.0
11009,PUNE,51.0,18:40:00,None,1.0
11010,CSMT,1.0,09:55:00,None,1.0
11010,MSD,2.0,09:52:00,09:52:00,1.0
11010,SNRD,3.0,09:50:00,09:50:00,1.0
11010,BY,4.0,09:46:00,09:46:00,1.0
11010,CRD,5.0,09:41:00,09:41:00,1.0
11010,PR,6.0,09:37:00,09:37:00,1.0
11010,DR,7.0,09:33:00,09:35:00,1.0
11010,MTN,8.0,09:32:00,09:32:00,1.0
11010,SIN,9.0,09:30:00,09:30:00,1.0
11010,CLA,10.0,09:27:00,09:27:00,1.0
11010,VVH,11.0,09:24:00,09:24:00,1.0
11010,GC,12.0,09:23:00,09:23:00,1.0
11010,VK,13.0,09:19:00,09:19:00,1.0
11010,BND,14.0,09:15:00,09:15:00,1.0
11010,NHU,15.0,09:13:00,09:13:00,1.0
11010,MLND,16.0,09:11:00,09:11:00,1.0
11010,TNA,17.0,09:08:00,09:08:00,1.0
11010,KLVA,18.0,09:06:00,09:06:00,1.0
11010,MBQ,19.0,09:01:00,09:01:00,1.0
11010,DIVA,20.0,08:58:00,08:58:00,1.0
11010,KOPR,21.0,08:54:00,08:54:00,1.0
11010,DI,22.0,08:52:00,08:52:00,1.0
11010,THK,23.0,08:51:00,08:51:00,1.0
11010,KYN,24.0,08:42:00,08:47:00,1.0
11010,VLDI,25.0,08:40:00,08:40:00,1.0
11010,ULNR,26.0,08:38:00,08:38:00,1.0
11010,ABH,27.0,08:36:00,08:36:00,1.0
11010,BUD,28.0,08:29:00,08:29:00,1.0
11010,VGI,29.0,08:20:00,08:20:00,1.0
11010,SHLU,30.0,08:16:00,08:16:00,1.0
11010,NRL,31.0,08:12:00,08:12:00,1.0
11010,BVS,32.0,08:06:00,08:06:00,1.0
11010,KJT,33.0,07:58:00,08:00:00,1.0
11010,PDI,34.0,07:54:00,07:54:00,1.0
11010,KAD,35.0,07:23:00,07:25:00,1.0
11010,LNL,36.0,07:13:00,07:15:00,1.0
11010,MVL,37.0,07:08:00,07:08:00,1.0
11010,KMST,38.0,07:01:00,07:01:00,1.0
11010,KNHE,39.0,06:57:00,06:57:00,1.0
11010,VDN,40.0,06:53:00,06:53:00,1.0
11010,TGN,41.0,06:50:00,06:50:00,1.0
11010,GRWD,42.0,06:47:00,06:47:00,1.0
11010,DEHR,43.0,06:42:00,06:42:00,1.0
11010,AKRD,44.0,06:38:00,06:38:00,1.0
11010,CCH,45.0,06:33:00,06:35:00,1.0
11010,PMP,46.0,06:28:00,06:31:00,1.0
11010,KSWD,47.0,06:26:00,06:26:00,1.0
11010,DAPD,48.0,06:22:00,06:22:00,1.0
11010,KK,49.0,06:18:00,06:20:00,1.0
11010,SVJR,50.0,06:10:00,06:13:00,1.0
11010,PUNE,51.0,None,06:05:00,1.0
11011,CSMT,1.0,None,20:23:00,1.0
11011,MSD,2.0,20:24:00,20:24:00,1.0
11011,SNRD,3.0,20:25:00,20:25:00,1.0
11011,BY,4.0,20:27:00,20:27:00,1.0
11011,CRD,5.0,20:30:00,20:30:00,1.0
11011,PR,6.0,20:32:00,20:32:00,1.0
11011,DR,7.0,20:33:00,20:35:00,1.0
11011,MTN,8.0,20:36:00,20:36:00,1.0
11011,SIN,9.0,20:39:00,20:39:00,1.0
11011,CLA,10.0,20:41:00,20:41:00,1.0
11011,VVH,11.0,20:43:00,20:43:00,1.0
11011,GC,12.0,20:45:00,20:45:00,1.0
11011,VK,13.0,20:48:00,20:48:00,1.0
11011,BND,14.0,20:52:00,20:52:00,1.0
11011,NHU,15.0,20:53:00,20:53:00,1.0
11011,MLND,16.0,20:55:00,20:55:00,1.0
11011,TNA,17.0,20:58:00,21:00:00,1.0
11011,KLVA,18.0,21:03:00,21:03:00,1.0
11011,MBQ,19.0,21:08:00,21:08:00,1.0
11011,DIVA,20.0,21:11:00,21:11:00,1.0
11011,KOPR,21.0,21:16:00,21:16:00,1.0
11011,DI,22.0,21:18:00,21:18:00,1.0
11011,THK,23.0,21:19:00,21:19:00,1.0
11011,KYN,24.0,21:23:00,21:25:00,1.0
11011,VLDI,25.0,21:28:00,21:28:00,1.0
11011,ULNR,26.0,21:29:00,21:29:00,1.0
11011,ABH,27.0,21:32:00,21:32:00,1.0
11011,BUD,28.0,21:40:00,21:40:00,1.0
11011,VGI,29.0,21:51:00,21:51:00,1.0
11011,SHLU,30.0,21:56:00,21:56:00,1.0
11011,NRL,31.0,22:00:00,22:00:00,1.0
11011,BVS,32.0,22:07:00,22:07:00,1.0
11011,KJT,33.0,22:13:00,22:15:00,1.0
11011,PDI,34.0,22:20:00,22:20:00,1.0
11011,KAD,35.0,22:52:00,22:52:00,1.0
11011,LNL,36.0,22:58:00,23:00:00,1.0
11011,MVL,37.0,23:08:00,23:08:00,1.0
11011,KMST,38.0,23:18:00,23:18:00,1.0
11011,KNHE,39.0,23:23:00,23:23:00,1.0
11011,VDN,40.0,23:28:00,23:28:00,1.0
11011,TGN,41.0,23:33:00,23:33:00,1.0
11011,GRWD,42.0,23:36:00,23:36:00,1.0
11011,DEHR,43.0,23:43:00,23:43:00,1.0
11011,AKRD,44.0,23:49:00,23:49:00,1.0
11011,CCH,45.0,23:52:00,23:52:00,1.0
11011,PMP,46.0,23:55:00,23:55:00,1.0
11011,KSWD,47.0,23:57:00,23:57:00,1.0
11011,DAPD,1.0,00:01:00,00:01:00,2.0
11011,KK,2.0,00:04:00,00:04:00,2.0
11011,SVJR,3.0,00:08:00,00:08:00,2.0
11011,PUNE,4.0,00:10:00,00:15:00,2.0
11012,CSMT,1.0,07:25:00,None,2.0
11012,MSD,2.0,07:23:00,07:23:00,2.0
11012,SNRD,3.0,07:20:00,07:20:00,2.0
11012,BY,4.0,07:16:00,07:16:00,2.0
11012,CRD,5.0,07:12:00,07:12:00,2.0
11012,PR,6.0,07:08:00,07:08:00,2.0
11012,DR,7.0,07:04:00,07:06:00,2.0
11012,MTN,8.0,07:03:00,07:03:00,2.0
11012,SIN,9.0,07:00:00,07:00:00,2.0
11012,CLA,10.0,06:58:00,06:58:00,2.0
11012,VVH,11.0,06:55:00,06:55:00,2.0
11012,GC,12.0,06:54:00,06:54:00,2.0
11012,VK,13.0,06:50:00,06:50:00,2.0
11012,BND,14.0,06:46:00,06:46:00,2.0
11012,NHU,15.0,06:45:00,06:45:00,2.0
11012,MLND,16.0,06:43:00,06:43:00,2.0
11012,TNA,17.0,06:38:00,06:40:00,2.0
11012,KLVA,18.0,06:36:00,06:36:00,2.0
11012,MBQ,19.0,06:32:00,06:32:00,2.0
11012,DIVA,20.0,06:30:00,06:30:00,2.0
11012,KOPR,21.0,06:26:00,06:26:00,2.0
11012,DI,22.0,06:25:00,06:25:00,2.0
11012,THK,23.0,06:23:00,06:23:00,2.0
11012,KYN,24.0,06:18:00,06:20:00,2.0
11012,VLDI,25.0,06:17:00,06:17:00,2.0
11012,ULNR,26.0,06:15:00,06:15:00,2.0
11012,ABH,27.0,06:12:00,06:12:00,2.0
11012,BUD,28.0,06:04:00,06:04:00,2.0
11012,VGI,29.0,05:53:00,05:53:00,2.0
11012,SHLU,30.0,05:49:00,05:49:00,2.0
11012,NRL,31.0,05:44:00,05:44:00,2.0
11012,BVS,32.0,05:37:00,05:37:00,2.0
11012,KJT,33.0,05:28:00,05:30:00,2.0
11012,PDI,34.0,05:23:00,05:23:00,2.0
11012,KAD,35.0,04:53:00,04:55:00,2.0
11012,LNL,36.0,04:43:00,04:45:00,2.0
11012,MVL,37.0,04:37:00,04:37:00,2.0
11012,KMST,38.0,04:28:00,04:28:00,2.0
11012,KNHE,39.0,04:24:00,04:24:00,2.0
11012,VDN,40.0,04:18:00,04:18:00,2.0
11012,TGN,41.0,04:14:00,04:14:00,2.0
11012,GRWD,42.0,04:11:00,04:11:00,2.0
11012,DEHR,43.0,04:05:00,04:05:00,2.0
11012,AKRD,44.0,04:00:00,04:00:00,2.0
11012,CCH,45.0,03:56:00,03:56:00,2.0
11012,PMP,46.0,03:54:00,03:54:00,2.0
11012,KSWD,47.0,03:52:00,03:52:00,2.0
11012,DAPD,48.0,03:48:00,03:48:00,2.0
11012,KK,49.0,03:46:00,03:46:00,2.0
11012,SVJR,50.0,03:42:00,03:42:00,2.0
11012,PUNE,51.0,03:30:00,03:40:00,2.0
11013,VVH,1.0,22:36:00,22:36:00,1.0
11013,GC,2.0,22:38:00,22:38:00,1.0
11013,VK,3.0,22:41:00,22:41:00,1.0
11013,BND,4.0,22:45:00,22:45:00,1.0
11013,NHU,5.0,22:47:00,22:47:00,1.0
11013,MLND,6.0,22:49:00,22:49:00,1.0
11013,TNA,7.0,22:53:00,22:55:00,1.0
11013,KLVA,8.0,22:57:00,22:57:00,1.0
11013,MBQ,9.0,23:01:00,23:01:00,1.0
11013,DIVA,10.0,23:04:00,23:04:00,1.0
11013,KOPR,11.0,23:08:00,23:08:00,1.0
11013,DI,12.0,23:09:00,23:09:00,1.0
11013,THK,13.0,23:10:00,23:10:00,1.0
11013,KYN,14.0,23:13:00,23:18:00,1.0
11013,VLDI,15.0,23:21:00,23:21:00,1.0
11013,ULNR,16.0,23:23:00,23:23:00,1.0
11013,ABH,17.0,23:25:00,23:25:00,1.0
11013,BUD,18.0,23:34:00,23:34:00,1.0
11013,VGI,19.0,23:46:00,23:46:00,1.0
11013,SHLU,20.0,23:50:00,23:50:00,1.0
11013,NRL,21.0,23:55:00,23:55:00,1.0
11013,BVS,1.0,00:02:00,00:02:00,2.0
11013,KJT,2.0,00:10:00,00:10:00,2.0
